orderid,discount,profit,quantity,sales,profit_margin
US-2021-133242-2644,0,140.391,3,467.97,0.3
US-2021-147011-2645,0.2,3.5784,4,13.632,0.2625
US-2021-154200-2646,0,15.0742,2,51.98,0.29
US-2021-156734-2647,0.2,56.2744,4,643.136,0.0875
US-2021-156734-2648,0.7,-4.4946,3,6.129,-0.733333333
US-2021-156734-2649,0.2,7.2576,4,20.736,0.35
US-2021-111864-2650,0.2,1.9926,2,5.904,0.3375
US-2021-121965-2651,0,4.0192,2,12.56,0.32
US-2021-121965-2652,0,87.7443,3,186.69,0.47
US-2021-121965-2653,0,3.1104,1,6.48,0.48
US-2021-144302-2654,0.8,-9.5568,2,5.792,-1.65
US-2021-163734-2655,0.2,14.3075,5,228.92,0.0625
US-2021-136427-2656,0.2,15.743,7,125.944,0.125
US-2021-140144-2657,0,100.4796,6,257.64,0.39
US-2021-140144-2658,0.2,47.241,3,125.976,0.375
US-2021-158351-2659,0.2,91.9954,2,319.984,0.2875
US-2021-123330-2660,0.2,37.7916,3,107.976,0.35
US-2021-124975-2661,0.5,-525.6405,7,796.425,-0.66
US-2021-128167-2662,0,2.3312,4,4.96,0.47
US-2021-153423-2663,0.2,456.588,2,1217.568,0.375
US-2021-106187-2664,0,9.3228,3,27.42,0.34
US-2021-106187-2665,0,74.691,1,165.98,0.45
US-2021-106187-2666,0,18,3,75,0.24
US-2021-122826-2667,0.2,22.6764,4,201.568,0.1125
US-2021-139164-2668,0,1.7919,3,5.43,0.33
US-2021-139164-2669,0.2,19.0386,2,217.584,0.0875
US-2021-139164-2670,0.2,8.9985,3,143.976,0.0625
US-2021-115945-2671,0,5.24,2,20.96,0.25
US-2021-115945-2672,0.2,27.735,3,88.752,0.3125
US-2021-115945-2673,0,9.1269,3,304.23,0.03
US-2021-119690-2674,0.6,-20.7306,9,75.384,-0.275
US-2021-119690-2675,0.8,-1.476,2,0.984,-1.5
US-2021-119690-2676,0.2,1.6704,2,4.608,0.3625
US-2021-119690-2677,0.2,16.1838,3,47.952,0.3375
US-2021-127110-2678,0.2,10.8864,6,31.104,0.35
US-2021-127110-2679,0.2,-17.6076,2,78.256,-0.225
US-2021-137750-2680,0,57.358,5,204.85,0.28
US-2021-115938-2681,0,79.9056,3,332.94,0.24
US-2021-115938-2682,0,21.0896,8,43.04,0.49
US-2021-115938-2683,0,69.1008,4,143.96,0.48
US-2021-115938-2684,0,4.1634,1,15.42,0.27
US-2021-125395-2685,0,8.799,2,41.9,0.21
US-2021-143882-2686,0.2,15.6078,9,43.056,0.3625
US-2021-166583-2687,0.2,109.3365,3,971.88,0.1125
US-2021-103772-2688,0,42.225,5,140.75,0.3
US-2021-103772-2689,0,54.9976,2,119.56,0.46
US-2021-112144-2690,0.2,46.632,4,621.76,0.075
US-2021-112144-2691,0.2,1.9926,2,5.904,0.3375
US-2021-162950-2692,0.5,-376.6932,6,482.94,-0.78
US-2021-162950-2693,0.2,5.4432,3,15.552,0.35
US-2021-100069-2694,0,72.8946,2,269.98,0.27
US-2021-128860-2695,0.2,1.7591,1,20.104,0.0875
US-2021-141684-2696,0,11.232,4,24.96,0.45
US-2021-165799-2697,0.1,1.3098,1,117.882,0.011111111
US-2021-111703-2698,0.2,4.0338,3,11.952,0.3375
US-2021-111703-2699,0.2,5.6376,3,15.552,0.3625
US-2021-120397-2700,0.8,-85.2384,4,32.784,-2.6
US-2021-140718-2701,0.2,45.954,10,159.84,0.2875
US-2021-140718-2702,0.7,-2.3136,2,2.892,-0.8
US-2021-140718-2703,0.2,3.2872,2,9.392,0.35
US-2021-140718-2704,0.2,8.352,1,74.24,0.1125
US-2021-150196-2705,0,9.3312,3,19.44,0.48
US-2021-157322-2706,0.3,-92.7996,6,382.116,-0.242857143
US-2021-157322-2707,0.3,-5.8346,2,408.422,-0.014285714
US-2021-157322-2708,0.2,3.7692,2,11.168,0.3375
US-2021-157322-2709,0.2,48.9942,3,435.504,0.1125
US-2021-157322-2710,0.2,6.0025,5,68.6,0.0875
US-2021-128139-2711,0,4.9686,1,70.98,0.07
US-2021-128139-2712,0,144.5157,3,294.93,0.49
US-2021-153500-2713,0.2,-29.4812,2,168.464,-0.175
US-2021-153500-2714,0.2,56.5776,9,282.888,0.2
US-2021-153500-2715,0.2,2.436,2,6.72,0.3625
US-2021-124268-2716,0,4.4892,3,15.48,0.29
US-2021-152513-2717,0.2,7.4256,2,22.848,0.325
US-2021-154956-2718,0,285.9896,4,1099.96,0.26
US-2021-116750-2719,0.2,0.7392,2,4.928,0.15
US-2021-116750-2720,0.7,-5.784,5,7.23,-0.8
US-2021-130610-2721,0,8.93,5,19,0.47
US-2021-158911-2722,0.2,0.7392,2,4.928,0.15
US-2021-158911-2723,0.2,4.2717,3,11.784,0.3625
US-2021-164336-2724,0.2,-2.436,3,38.976,-0.0625
US-2021-164336-2725,0.2,2.175,3,34.8,0.0625
US-2021-108665-2726,0,63.8862,3,155.82,0.41
US-2021-108665-2727,0,6.7008,2,13.96,0.48
US-2021-108665-2728,0,156.429,5,601.65,0.26
US-2021-108665-2729,0,2.499,5,124.95,0.02
US-2021-116260-2730,0,2.8912,4,11.12,0.26
US-2021-146087-2731,0,60.392,2,301.96,0.2
US-2021-161627-2732,0.2,-17.0352,3,170.352,-0.1
US-2021-129392-2733,0.2,6.6,5,21.12,0.3125
US-2021-111094-2734,0,59.0112,3,122.94,0.48
US-2021-111094-2735,0,3.0268,2,6.58,0.46
US-2021-123456-2736,0.8,-121.58,2,48.632,-2.5
US-2021-132626-2737,0,20.0156,2,181.96,0.11
US-2021-132626-2738,0,32.5376,4,79.36,0.41
US-2021-132626-2739,0,21.4032,6,43.68,0.49
US-2021-132626-2740,0,42.045,3,84.09,0.5
US-2021-132626-2741,0,70.5456,9,153.36,0.46
US-2021-132626-2742,0,5.056,4,15.8,0.32
US-2021-132626-2743,0,5.6994,3,12.39,0.46
US-2021-132626-2744,0,28.4809,7,98.21,0.29
US-2021-132626-2745,0,209.2365,3,464.97,0.45
US-2021-135314-2746,0.4,40.4973,3,269.982,0.15
US-2021-153626-2747,0.2,0.8385,3,5.16,0.1625
US-2021-107020-2748,0.2,12.974,2,39.92,0.325
US-2021-149384-2749,0.7,-2.244,3,3.366,-0.666666667
US-2021-136469-2750,0.3,-37.1124,4,199.836,-0.185714286
US-2021-136469-2751,0,103.8982,7,221.06,0.47
US-2021-136469-2752,0,193.32,2,716,0.27
US-2021-142237-2753,0.3,-73.176,8,341.488,-0.214285714
US-2021-142237-2754,0.2,3.4848,6,25.344,0.1375
US-2021-142237-2755,0.2,36.225,7,289.8,0.125
US-2021-142237-2756,0.2,0.834,5,11.12,0.075
US-2021-142237-2757,0.7,-4.752,4,6.48,-0.733333333
US-2021-142237-2758,0.7,-2.0016,3,2.502,-0.8
US-2021-142419-2759,0.2,34.4232,3,98.352,0.35
US-2021-142419-2760,0,13.4865,3,29.97,0.45
US-2021-112711-2761,0.2,30.7168,4,307.168,0.1
US-2021-126557-2762,0.3,-5.4801,9,383.607,-0.014285714
US-2021-126557-2763,0.6,-2.134,1,7.76,-0.275
US-2021-126557-2764,0.2,0.6912,3,6.912,0.1
US-2021-126557-2765,0.8,-2.9884,2,1.928,-1.55
US-2021-126557-2766,0.2,53.7544,7,537.544,0.1
US-2021-126557-2767,0.2,16.704,2,148.48,0.1125
US-2021-126557-2768,0.2,49.4376,4,659.168,0.075
US-2021-107349-2769,0.8,-66.5088,6,41.568,-1.6
US-2021-114069-2770,0.1,321.84,9,1931.04,0.166666667
US-2021-114069-2771,0.2,4.2804,2,11.808,0.3625
US-2021-114069-2772,0,4.6812,2,9.96,0.47
US-2021-140851-2773,0,18.6624,6,38.88,0.48
US-2021-143364-2774,0.7,-191.646,6,127.764,-1.5
US-2021-143364-2775,0.2,49.716,2,441.92,0.1125
US-2021-143364-2776,0.2,6.7048,4,18.496,0.3625
US-2021-143364-2777,0.2,-64.7748,3,272.736,-0.2375
US-2021-113404-2778,0.2,-219.1644,6,1348.704,-0.1625
US-2021-113404-2779,0.2,78.7671,3,700.152,0.1125
US-2021-146948-2780,0,43.7842,1,150.98,0.29
US-2021-146948-2781,0,63.135,9,137.25,0.46
US-2021-146948-2782,0,5.4144,4,11.52,0.47
US-2021-166520-2783,0,39.6312,3,80.88,0.49
US-2021-166520-2784,0,191.968,10,599.9,0.32
US-2021-121132-2785,0.2,3.4276,4,14.432,0.2375
US-2021-121132-2786,0.2,2.0358,3,6.264,0.325
US-2021-138534-2787,0.15,-13.7976,2,195.466,-0.070588235
US-2021-149629-2788,0.2,5.798,5,231.92,0.025
US-2021-111206-2789,0,176.7864,4,519.96,0.34
US-2021-122973-2790,0,2.1402,1,7.38,0.29
US-2021-122973-2791,0.2,1.2064,2,3.328,0.3625
US-2021-122973-2792,0,36.7173,1,135.99,0.27
US-2021-159590-2793,0,1.6128,2,5.76,0.28
US-2021-160150-2794,0.7,-1.35,1,2.025,-0.666666667
US-2021-122784-2795,0.3,-52.196,5,913.43,-0.057142857
US-2021-122784-2796,0.3,-126.4816,4,384.944,-0.328571429
US-2021-122784-2797,0.8,-4.464,5,2.88,-1.55
US-2021-122784-2798,0.2,13.4386,2,153.584,0.0875
US-2021-160472-2799,0,49.105,7,106.75,0.46
US-2021-160472-2800,0,11.88,5,26.4,0.45
US-2021-160472-2801,0,45.9754,2,97.82,0.47
US-2021-160472-2802,0,9.7328,1,34.76,0.28
US-2021-160472-2803,0,38.178,5,141.4,0.27
US-2021-160472-2804,0,124.68,5,831.2,0.15
US-2021-120810-2805,0,50.2398,3,128.82,0.39
US-2021-120810-2806,0,20.682,3,68.94,0.3
US-2021-124044-2807,0.2,3.6792,3,10.512,0.35
US-2021-103135-2808,0,6.0726,3,20.94,0.29
US-2021-103135-2809,0,62.1414,9,135.09,0.46
US-2021-103135-2810,0,41.4276,6,90.06,0.46
US-2021-103135-2811,0,64.3678,14,279.86,0.23
US-2021-139248-2812,0.2,38.9975,5,623.96,0.0625
US-2021-148635-2813,0,56.392,5,704.9,0.08
US-2021-148635-2814,0.2,28.0784,2,561.568,0.05
US-2021-148635-2815,0,0.471,2,9.42,0.05
US-2021-148635-2816,0,6.2208,2,12.96,0.48
US-2021-150161-2817,0.7,-18.4624,4,25.176,-0.733333333
US-2021-154291-2818,0,39.4438,2,358.58,0.11
US-2021-154291-2819,0,49.23,9,98.46,0.5
US-2021-127754-2820,0.2,13.3176,3,266.352,0.05
US-2021-136735-2821,0,78.8942,2,167.86,0.47
US-2021-140200-2822,0.5,-204.4458,3,393.165,-0.52
US-2021-143700-2823,0.2,3.6288,2,10.368,0.35
US-2021-148180-2824,0,25.792,5,99.2,0.26
US-2021-148180-2825,0.2,3.0861,3,9.144,0.3375
US-2021-148180-2826,0.2,8.3868,6,23.136,0.3625
US-2021-129553-2827,0,0.2997,3,29.97,0.01
US-2021-132507-2828,0.2,6.1792,4,61.792,0.1
US-2021-155334-2829,0,2.3232,3,5.28,0.44
US-2021-155334-2830,0.2,4.095,3,10.92,0.375
US-2021-155334-2831,0,92.3692,7,209.93,0.44
US-2021-164966-2832,0,38.97,6,155.88,0.25
US-2021-111017-2833,0,15.777,3,52.59,0.3
US-2021-124891-2834,0.4,-290.8752,7,1090.782,-0.266666667
US-2021-124891-2835,0,9.3312,3,19.44,0.48
US-2021-124891-2836,0,762.1845,7,2309.65,0.33
US-2021-164427-2837,0,105.468,6,239.7,0.44
US-2021-153388-2838,0.2,-175.8708,6,1004.976,-0.175
US-2021-153388-2839,0,3.36,4,6.72,0.5
US-2021-112767-2840,0.5,-188.7,4,277.5,-0.68
US-2021-122406-2841,0,15.5372,1,110.98,0.14
US-2021-122406-2842,0,4.116,2,8.4,0.49
US-2021-122406-2843,0,83.9916,2,199.98,0.42
US-2021-122406-2844,0,3.8655,3,128.85,0.03
US-2021-147501-2845,0.2,2.1492,2,6.368,0.3375
US-2021-147501-2846,0.2,41.88,2,558.4,0.075
US-2021-112214-2847,0.6,-11.439,5,14.76,-0.775
US-2021-112214-2848,0.8,-2.1792,1,1.362,-1.6
US-2021-112214-2849,0.2,-1.2558,7,33.488,-0.0375
US-2021-112214-2850,0.2,-4.896,3,23.04,-0.2125
US-2021-135251-2851,0.32,-114.0174,3,369.1992,-0.308823529
US-2021-135251-2852,0.8,-9.6565,5,6.23,-1.55
US-2021-135251-2853,0.2,13.32,3,35.52,0.375
US-2021-135251-2854,0.2,19.1376,2,56.704,0.3375
US-2021-160794-2855,0.2,9.8658,3,27.216,0.3625
US-2021-117492-2856,0,20.1708,9,77.58,0.26
US-2021-124219-2857,0,34.0704,3,212.94,0.16
US-2021-124219-2858,0,13.064,4,28.4,0.46
US-2021-138331-2859,0.2,10.68,10,106.8,0.1
US-2021-141936-2860,0.2,6.4638,3,19.152,0.3375
US-2021-163237-2861,0,11.7782,2,25.06,0.47
US-2021-163237-2862,0,148.491,3,494.97,0.3
US-2021-163895-2863,0.2,1.1151,1,3.304,0.3375
US-2021-127544-2864,0,28.7964,1,79.99,0.36
US-2021-129322-2865,0,33.0368,2,113.92,0.29
US-2021-129322-2866,0,11.898,2,39.66,0.3
US-2021-129322-2867,0,210.4942,7,447.86,0.47
US-2021-168564-2868,0.2,10.8588,1,144.784,0.075
US-2021-168564-2869,0.2,2.73,2,7.28,0.375
US-2021-168564-2870,0.2,2.2302,2,6.608,0.3375
US-2021-103954-2871,0,48.118,5,687.4,0.07
US-2021-128013-2872,0,4.4088,3,10.02,0.44
US-2021-128013-2873,0,69.1776,3,144.12,0.48
US-2021-131338-2874,0,2.9568,2,6.16,0.48
US-2021-131338-2875,0,18.3456,3,47.04,0.39
US-2021-131338-2876,0.4,-153.1224,9,382.806,-0.4
US-2021-131338-2877,0.2,456.588,2,1217.568,0.375
US-2021-131338-2878,0,5.0055,3,10.65,0.47
US-2021-131338-2879,0,68.976,3,143.7,0.48
US-2021-131338-2880,0,2.9372,2,41.96,0.07
US-2021-131338-2881,0,34.692,4,247.8,0.14
US-2021-131338-2882,0,274.386,5,979.95,0.28
US-2021-131338-2883,0,89.3142,2,307.98,0.29
US-2021-155453-2884,0.2,1.6704,2,4.608,0.3625
US-2021-163055-2885,0,136.939,5,622.45,0.22
US-2021-163055-2886,0,0.968,1,2.2,0.44
US-2021-163055-2887,0,0.2198,1,21.98,0.01
US-2021-121699-2888,0,29.1375,5,64.75,0.45
US-2021-130022-2889,0,12.5118,3,29.79,0.42
US-2021-130022-2890,0,19.872,4,41.4,0.48
US-2021-130022-2891,0,1.8,1,3.75,0.48
US-2021-156496-2892,0.2,15.0156,4,133.472,0.1125
US-2021-156496-2893,0.2,38.3572,4,438.368,0.0875
US-2021-156496-2894,0.2,-31.4874,7,139.944,-0.225
US-2021-119634-2895,0.2,12.1149,3,46.152,0.2625
US-2021-156797-2896,0,3.1096,2,11.96,0.26
US-2021-156797-2897,0,34.5,2,138,0.25
US-2021-112014-2898,0,13.208,5,50.8,0.26
US-2021-120516-2899,0,2.7072,3,5.64,0.48
US-2021-133396-2900,0.2,8.085,7,64.68,0.125
US-2021-148495-2901,0,10.4148,3,31.56,0.33
US-2021-150441-2902,0,5.5664,4,11.36,0.49
US-2021-169656-2903,0.2,15.8571,3,422.856,0.0375
US-2021-142454-2904,0,28.1421,7,104.23,0.27
US-2021-142454-2905,0,18.9702,3,70.26,0.27
US-2021-162369-2906,0,61.389,2,323.1,0.19
US-2021-126753-2907,0.2,0,3,254.352,0
US-2021-126753-2908,0.7,-2.7588,3,3.762,-0.733333333
US-2021-126753-2909,0.7,-1.9068,2,2.724,-0.7
US-2021-126753-2910,0.2,3.21,3,10.272,0.3125
US-2021-126753-2911,0.2,3.6288,2,10.368,0.35
US-2021-126753-2912,0.2,-5.4558,3,31.176,-0.175
US-2021-126753-2913,0.4,-112.6216,4,519.792,-0.216666667
US-2021-128090-2914,0.2,0.2592,1,2.304,0.1125
US-2021-128090-2915,0.2,1.764,2,5.04,0.35
US-2021-128090-2916,0.2,105.6456,8,313.024,0.3375
US-2021-128090-2917,0.2,211.4955,5,1879.96,0.1125
US-2021-164238-2918,0.5,-204.9996,3,301.47,-0.68
US-2021-164238-2919,0.2,3.3516,7,44.688,0.075
US-2021-111297-2920,0,23.49,9,52.2,0.45
US-2021-119627-2921,0.2,1.1556,3,10.272,0.1125
US-2021-119627-2922,0.2,12.7008,7,36.288,0.35
US-2021-119627-2923,0.2,-31.6,4,252.8,-0.125
US-2021-119627-2924,0.2,-5.264,2,30.08,-0.175
US-2021-122168-2925,0,10.0128,12,35.76,0.28
US-2021-122168-2926,0,8.2344,3,17.52,0.47
US-2021-130456-2927,0.15,34.494,6,586.398,0.058823529
US-2021-130456-2928,0,3.2392,1,80.98,0.04
US-2021-130512-2929,0.7,-82.99,2,99.588,-0.833333333
US-2021-130512-2930,0.2,15.49,2,49.568,0.3125
US-2021-130512-2931,0.2,-165.768,6,663.072,-0.25
US-2021-130512-2932,0.2,-0.6976,2,3.488,-0.2
US-2021-130512-2933,0.2,3.8024,4,21.728,0.175
US-2021-144267-2934,0.2,40.8006,3,544.008,0.075
US-2021-144267-2935,0,28.1718,3,59.94,0.47
US-2021-144267-2936,0,11.7208,4,23.92,0.49
US-2021-144267-2937,0,1.926,1,4.28,0.45
US-2021-154823-2938,0.3,-42.747,3,598.458,-0.071428571
US-2021-154823-2939,0.2,-3.8976,1,25.984,-0.15
US-2021-154823-2940,0.7,-8.9796,2,12.828,-0.7
US-2021-129854-2941,0,7.5992,4,16.52,0.46
US-2021-132080-2942,0.2,16.2864,6,50.112,0.325
US-2021-114468-2943,0.8,-13.5548,2,5.768,-2.35
US-2021-114468-2944,0.2,2.256,8,12.032,0.1875
US-2021-114468-2945,0.2,3.6288,2,10.368,0.35
US-2021-114468-2946,0.2,2.772,4,31.68,0.0875
US-2021-165624-2947,0,152.0232,3,542.94,0.28
US-2021-165624-2948,0,6.7236,3,25.86,0.26
US-2021-165624-2949,0,4.2336,3,8.64,0.49
US-2021-165624-2950,0,94.962,5,193.8,0.49
US-2021-165624-2951,0,48.94,2,97.88,0.5
US-2021-165624-2952,0,9.63,5,21.4,0.45
US-2021-165624-2953,0,47.8629,9,251.91,0.19
US-2021-102491-2954,0,18.3908,4,79.96,0.23
US-2021-102491-2955,0,1416.8,7,3080,0.46
US-2021-102491-2956,0,170.5113,3,587.97,0.29
US-2021-113740-2957,0,4.6221,3,14.91,0.31
US-2021-123939-2958,0.2,2.5056,3,6.912,0.3625
US-2021-123939-2959,0.2,48.9942,3,435.504,0.1125
US-2021-123939-2960,0.4,4.0473,3,26.982,0.15
US-2021-139584-2961,0.4,-75.8304,2,284.364,-0.266666667
US-2021-139584-2962,0,11.7,2,26,0.45
US-2021-146563-2963,0.3,-118.1295,5,918.785,-0.128571429
US-2021-146563-2964,0.8,-4.2222,3,2.724,-1.55
US-2021-146563-2965,0.2,124.929,7,999.432,0.125
US-2021-146563-2966,0.2,-135.765,14,724.08,-0.1875
US-2021-169299-2967,0.2,0.7152,3,7.152,0.1
US-2021-139759-2968,0.2,4.5882,1,40.784,0.1125
US-2021-139759-2969,0,29.6688,4,105.96,0.28
US-2021-168809-2970,0.6,-16.5858,2,20.104,-0.825
US-2021-168809-2971,0.6,-3.94,5,7.88,-0.5
US-2021-168809-2972,0.8,-6.0768,1,3.798,-1.6
US-2021-101707-2973,0,1.4784,1,3.08,0.48
US-2021-101707-2974,0,52.532,5,114.2,0.46
US-2021-101707-2975,0,9.2232,3,32.94,0.28
US-2021-113040-2976,0.2,1.6588,1,5.104,0.325
US-2021-126445-2977,0,92.0835,3,484.65,0.19
US-2021-100377-2978,0.2,874.9875,5,2799.96,0.3125
US-2021-107902-2979,0,122.2936,11,470.36,0.26
US-2021-121188-2980,0.15,28.9568,2,307.666,0.094117647
US-2021-121188-2981,0,1.7472,2,4.16,0.42
US-2021-121188-2982,0.2,13.959,5,41.36,0.3375
US-2021-121188-2983,0,29.1528,9,728.82,0.04
US-2021-121188-2984,0,267.705,5,892.35,0.3
US-2021-121188-2985,0.2,15.1116,3,43.176,0.35
US-2021-166219-2986,0.3,-16.2613,1,103.481,-0.157142857
US-2021-166219-2987,0.2,82.497,5,1099.96,0.075
US-2021-108532-2988,0,11.452,7,114.52,0.1
US-2021-108532-2989,0,35.6346,2,131.98,0.27
US-2021-111514-2990,0.15,200.9546,7,1552.831,0.129411765
US-2021-111514-2991,0.2,46.3185,5,137.24,0.3375
US-2021-111514-2992,0,15.6993,1,36.51,0.43
US-2021-111514-2993,0.2,80.9919,3,239.976,0.3375
US-2021-112319-2994,0,27.9936,9,58.32,0.48
US-2021-142139-2995,0.2,6.812,4,20.96,0.325
US-2021-157805-2996,0.2,41.697,5,555.96,0.075
US-2021-104626-2997,0,15.185,1,60.74,0.25
US-2021-104626-2998,0,27.3592,2,124.36,0.22
US-2021-104626-2999,0,51.57,5,114.6,0.45
US-2021-104626-3000,0,315.7404,6,1088.76,0.29
US-2021-137946-3001,0.2,1.6038,1,4.752,0.3375
US-2021-137946-3002,0.2,4.49,4,14.368,0.3125
US-2021-137946-3003,0.2,335.9944,2,959.984,0.35
US-2021-104185-3004,0,31.2858,1,120.33,0.26
US-2021-113215-3005,0.2,89.307,3,238.152,0.375
US-2021-121608-3006,0,60.5528,2,137.62,0.44
US-2021-121608-3007,0,25.1225,1,100.49,0.25
US-2021-130204-3008,0,8.4888,3,31.44,0.27
US-2021-130204-3009,0,3.401,2,17.9,0.19
US-2021-130204-3010,0,46.602,5,129.45,0.36
US-2021-138303-3011,0.2,19.692,6,52.512,0.375
US-2021-138303-3012,0.2,-7.2672,3,36.336,-0.2
US-2021-138303-3013,0.2,-149.9058,1,666.248,-0.225
US-2021-146745-3014,0.2,-12.9568,2,129.568,-0.1
US-2021-146745-3015,0.2,2.1492,2,6.368,0.3375
US-2021-149734-3016,0.2,62.8075,7,200.984,0.3125
US-2021-169537-3017,0,3.6,2,7.5,0.48
US-2021-101924-3018,0.7,-6.8334,2,9.762,-0.7
US-2021-113523-3019,0.7,-6.1248,4,7.656,-0.8
US-2021-142755-3020,0,7.4872,2,15.28,0.49
US-2021-142755-3021,0,2.0492,2,4.36,0.47
US-2021-142755-3022,0,137.151,5,279.9,0.49
US-2021-142755-3023,0,111.591,5,619.95,0.18
US-2021-159863-3024,0.2,6.7188,3,134.376,0.05
US-2021-105158-3025,0,2.9568,2,6.16,0.48
US-2021-105158-3026,0,17.3148,3,36.84,0.47
US-2021-130785-3027,0.15,-4.8392,4,411.332,-0.011764706
US-2021-130785-3028,0.15,-20.6964,3,293.199,-0.070588235
US-2021-130785-3029,0.2,9.7038,6,28.752,0.3375
US-2021-135510-3030,0,12.2328,4,67.96,0.18
US-2021-162621-3031,0.8,-25.2185,5,16.27,-1.55
US-2021-162621-3032,0.8,-7.8225,3,4.47,-1.75
US-2021-162621-3033,0.2,-14.688,9,69.12,-0.2125
US-2021-109015-3034,0,2.0975,1,8.39,0.25
US-2021-109015-3035,0,101.394,2,337.98,0.3
US-2021-133977-3036,0.7,-2.5256,1,3.444,-0.733333333
US-2021-138002-3037,0,74.8098,3,191.82,0.39
US-2021-138002-3038,0.2,2.1336,2,6.096,0.35
US-2021-143238-3039,0,18.0648,4,46.32,0.39
US-2021-150791-3040,0.1,60.392,2,271.764,0.222222222
US-2021-151435-3041,0,22.3548,1,85.98,0.26
US-2021-160696-3042,0.2,1.1765,5,7.24,0.1625
US-2021-169572-3043,0,21.4452,9,46.62,0.46
US-2021-102876-3044,0.7,-3.9384,3,4.923,-0.8
US-2021-102876-3045,0.7,-6.9828,1,9.522,-0.733333333
US-2021-102876-3046,0.4,-131.994,6,791.964,-0.166666667
US-2021-105599-3047,0.4,-14.1639,3,27.414,-0.516666667
US-2021-105599-3048,0,0.2792,2,13.96,0.02
US-2021-110744-3049,0,20.1579,7,671.93,0.03
US-2021-122623-3050,0.3,-2.0364,2,47.516,-0.042857143
US-2021-140557-3051,0,167.979,7,559.93,0.3
US-2021-161445-3052,0.2,12.3144,4,140.736,0.0875
US-2021-164084-3053,0.4,-120.294,2,481.176,-0.25
US-2021-164084-3054,0.2,2.0574,2,6.096,0.3375
US-2021-164084-3055,0,2.3892,4,7.24,0.33
US-2021-164084-3056,0,18.9702,3,70.26,0.27
US-2021-164084-3057,0,16.2,5,90,0.18
US-2021-151624-3058,0,8.1168,8,21.36,0.38
US-2021-162166-3059,0,11.88,5,26.4,0.45
US-2021-162166-3060,0,0.8376,6,41.88,0.02
US-2021-108672-3061,0,33.0708,6,106.68,0.31
US-2021-117772-3062,0,17.694,6,353.88,0.05
US-2021-132906-3063,0,1.5456,4,51.52,0.03
US-2021-136658-3064,0,2.0672,2,6.08,0.34
US-2021-139374-3065,0.3,-2.5698,1,179.886,-0.014285714
US-2021-147242-3066,0,83.2508,2,361.96,0.23
US-2021-147242-3067,0,16.1096,2,61.96,0.26
US-2021-147242-3068,0,125.469,9,278.82,0.45
US-2021-168186-3069,0,7.0218,3,14.94,0.47
US-2021-125934-3070,0,3.9248,4,8.92,0.44
US-2021-125934-3071,0,29.9808,4,111.04,0.27
US-2021-125934-3072,0,96.416,4,209.6,0.46
US-2021-125934-3073,0,14.904,3,31.05,0.48
US-2021-125934-3074,0,18.6624,6,38.88,0.48
US-2021-126186-3075,0.2,4.004,4,24.64,0.1625
US-2021-132465-3076,0,50.5632,2,210.68,0.24
US-2021-132465-3077,0,108.1752,4,772.68,0.14
US-2021-132465-3078,0,1.576,1,78.8,0.02
US-2021-132465-3079,0,6.7966,1,19.99,0.34
US-2021-153794-3080,0,79.758,7,265.86,0.3
US-2021-165057-3081,0,48.9645,9,181.35,0.27
US-2021-165057-3082,0,4.2336,3,8.64,0.49
US-2021-102016-3083,0,3.0558,2,9.26,0.33
US-2021-102016-3084,0,12.7746,1,27.18,0.47
US-2021-102016-3085,0,0.5828,1,1.24,0.47
US-2021-102016-3086,0,9.936,2,20.7,0.48
US-2021-102016-3087,0,14.161,5,28.9,0.49
US-2021-102016-3088,0,4.2392,2,105.98,0.04
US-2021-128993-3089,0,8.5722,2,21.98,0.39
US-2021-166464-3090,0,6.048,4,12.6,0.48
US-2021-166464-3091,0.2,59.998,2,479.984,0.125
US-2021-115567-3092,0,394.212,7,1516.2,0.26
US-2021-115567-3093,0,15.9968,4,199.96,0.08
US-2021-118843-3094,0,12.993,3,129.93,0.1
US-2021-118843-3095,0,31.4685,7,69.93,0.45
US-2021-129007-3096,0.2,71.772,3,717.72,0.1
US-2021-129007-3097,0,24.882,5,207.35,0.12
US-2021-129007-3098,0,12.0609,3,44.67,0.27
US-2021-129007-3099,0,55.3896,7,131.88,0.42
US-2021-129007-3100,0.2,7.8225,3,25.032,0.3125
US-2021-129007-3101,0,100.656,2,209.7,0.48
US-2021-136728-3102,0.3,-12.148,4,170.072,-0.071428571
US-2021-136728-3103,0.2,2.934,1,7.824,0.375
US-2021-138457-3104,0.7,-10.0372,4,13.092,-0.766666667
US-2021-161347-3105,0.7,-2.01,1,2.412,-0.833333333
US-2021-115924-3106,0,12.691,5,25.9,0.49
US-2021-120362-3107,0,118.6575,5,912.75,0.13
US-2021-128027-3108,0,5.3898,3,269.49,0.02
US-2021-131597-3109,0.2,-8.5068,3,170.136,-0.05
US-2021-140984-3110,0.2,4.536,9,12.96,0.35
US-2021-140984-3111,0,257.712,6,991.2,0.26
US-2021-140984-3112,0.2,329.994,2,879.984,0.375
US-2021-100734-3113,0.7,-2.8608,4,3.576,-0.8
US-2021-100734-3114,0.2,-29.4368,2,147.184,-0.2
US-2021-102582-3115,0,306.4894,7,1056.86,0.29
US-2021-102582-3116,0,200.49,2,801.96,0.25
US-2021-102582-3117,0,0,3,59.97,0
US-2021-105102-3118,0.2,1.1596,1,46.384,0.025
